Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
6 シネンコ;10306;SOV;1941;1942;1990;1990;2;6;128;2;0;5;0;L10306;1941;1970;x
4 シニロフ;10307;SOV;1937;1942;1990;1990;3;4;0;2;0;5;0;L10307;1937;1970;x
4 スクガレフ;10308;SOV;1939;1990;1990;1990;3;4;0;1;0;5;0;L10308;1939;1941;x
5 スクヴィルスキー;10309;SOV;1938;1990;1990;1990;3;5;32;1;0;4;0;L10309;1938;1943;x
5 スクヴォルツォーフ;10310;SOV;1941;1990;1990;1990;3;5;129;1;0;5;0;L10310;1941;1970;x
5 スミルノフ;10311;SOV;1930;1938;1990;1990;2;5;0;2;0;5;0;L10311;1930;1941;x
5 ソベニコフ;10312;SOV;1939;1942;1990;1990;2;5;4;2;0;5;0;L10312;1939;1970;x
5 ソフロノフ;10313;SOV;1930;1938;1990;1990;2;5;2;2;0;5;0;L10313;1930;1970;x
4 ソコロフ;10314;SOV;1941;1990;1990;1990;3;4;1;1;0;5;0;L10314;1941;1970;x
7 ソコロフスキー;10315;SOV;1930;1940;1943;1946;1;7;0;4;0;5;0;L10315;1930;1970;x
6 ソロマティン;10316;SOV;1941;1943;1990;1990;2;6;128;2;0;5;0;L10316;1941;1970;x
5 ソロヴィエフ;10317;SOV;1943;1990;1990;1990;3;5;0;1;0;5;0;L10317;1943;1970;x
4 ソリアンキン;10318;SOV;1930;1990;1990;1990;3;4;128;1;0;5;0;L10318;1930;1944;x
3 スピリドノフ;10319;SOV;1930;1939;1990;1990;2;3;0;2;0;5;0;L10319;1930;1970;x
5 スタロスティン;10320;SOV;1939;1990;1990;1990;3;5;64;1;0;5;0;L10320;1939;1941;x
5 ステパーノフ;10321;SOV;1937;1939;1990;1990;2;5;0;2;0;5;0;L10321;1937;1970;x
6 ストレプホフ;10322;SOV;1930;1990;1990;1990;3;6;64;2;0;5;0;L10322;1930;1945;x
7 スデック;10323;SOV;1937;1990;1990;1990;3;7;1;1;0;5;0;L10323;1937;1970;x
4 スサイコフ;10324;SOV;1930;1940;1942;1990;1;4;0;3;0;5;0;L10324;1930;1970;x
7 タムルーチ;10325;SOV;1930;1939;1990;1990;2;7;4;2;0;3;0;L10325;1930;1943;x
5 タナシシン;10326;SOV;1941;1942;1990;1990;2;5;128;2;0;5;0;L10326;1941;1944;x
6 タラソフ;10327;SOV;1941;1944;1990;1990;3;6;0;2;0;5;0;L10327;1941;1970;x
7 テレキン;10328;SOV;1937;1941;1990;1990;2;7;6;2;0;5;0;L10328;1937;1970;x
5 テレモフ;10329;SOV;1943;1990;1990;1990;3;5;0;1;0;5;0;L10329;1943;1970;x
5 テル・ガスパリアン;10330;SOV;1940;1942;1990;1990;2;5;0;2;0;5;0;L10330;1940;1970;x
6 チーホノフ;10331;SOV;1941;1942;1990;1990;2;6;256;2;0;5;0;L10331;1941;1970;x
5 M・P・ティモシェンコ;10332;SOV;1945;1990;1990;1990;3;5;4;1;0;5;0;L10332;1945;1970;x
7 S・K・ティモシェンコ;10333;SOV;1930;1930;1930;1940;0;7;4;3;0;5;0;L10333;1930;1970;x
6 ティウレネフ;10334;SOV;1930;1937;1939;1990;1;6;0;3;0;5;0;L10334;1930;1970;x
8 トルブーヒン;10336;SOV;1939;1941;1942;1944;1;8;4;4;0;5;0;L10336;1939;1970;x
4 トリフォノフ;10337;SOV;1930;1990;1990;1990;3;4;0;1;0;5;0;L10337;1930;1945;x
6 トロフィメンコ;10338;SOV;1937;1941;1943;1990;2;6;0;3;0;5;0;L10338;1937;1970;x
6 トルブニコフ;10339;SOV;1938;1941;1943;1990;1;6;12;3;0;5;0;L10339;1938;1970;x
6 トルファノフ;10340;SOV;1930;1938;1941;1990;1;6;2;2;0;5;0;L10340;1930;1970;x
4 ツィンチェンコ;10341;SOV;1941;1990;1990;1990;3;4;128;1;0;5;0;L10341;1941;1970;x
9 トゥハチェフスキー;10342;SOV;1930;1930;1930;1930;0;9;140;4;0;3;0;L10342;1930;1943;x
7 トゥルチンスキー;10343;SOV;1940;1990;1990;1990;3;7;256;1;0;5;0;L10343;1940;1970;x
4 トゥタリノフ;10344;SOV;1941;1990;1990;1990;3;4;1;1;0;5;0;L10344;1941;1970;x
6 ウボレヴィッチ;10346;SOV;1930;1930;1930;1990;1;6;0;1;0;2;0;L10346;1930;1943;x
6 ウグリモフ;10347;SOV;1930;1930;1990;1990;2;6;516;1;0;5;0;L10347;1930;1941;x
6 ウセンコ;10348;SOV;1940;1990;1990;1990;3;6;256;1;0;5;0;L10348;1940;1943;x
3 ウスペンスキー;10349;SOV;1930;1930;1990;1990;2;3;8;1;0;5;0;L10349;1930;1944;x
4 ワレンニコフ;10350;SOV;1930;1941;1990;1990;2;4;0;2;0;5;0;L10350;1930;1947;x
4 ヴァシュギン;10351;SOV;1938;1990;1990;1990;3;4;0;1;0;5;0;L10351;1938;1941;x
7 ヴァシレフ;10352;SOV;1940;1944;1990;1990;3;7;128;2;0;5;0;L10352;1940;1947;x
9 ヴァシレフスキー;10353;SOV;1930;1939;1941;1943;1;9;129;4;0;5;0;L10353;1930;1970;x
9 ワトゥーティン;10354;SOV;1938;1940;1942;1990;1;9;0;3;0;5;0;L10354;1938;1944;x
5 ヴァウファソフ;10355;SOV;1943;1990;1990;1990;3;5;8;1;0;5;0;L10355;1943;1970;x
5 ヴェリチコ;10356;SOV;1944;1990;1990;1990;3;5;0;1;0;5;0;L10356;1944;1970;x
4 ヴェルホロヴィッチ;10357;SOV;1939;1941;1990;1990;2;4;0;2;0;5;0;L10357;1939;1970;x
4 ヴェルシニン;10358;SOV;1941;1943;1990;1990;2;4;8;2;0;5;0;L10358;1941;1970;x
4 ヴィノグラドフ;10359;SOV;1938;1941;1990;1990;2;4;0;2;0;5;0;L10359;1938;1946;x
4 ヴィシネーフスキー;10360;SOV;1930;1938;1990;1990;2;4;0;2;0;5;0;L10360;1930;1942;x
5 ヴィフトロフ;10361;SOV;1937;1939;1990;1990;2;5;16;2;0;5;0;L10361;1937;1970;x
5 ヴラディミロフ;10362;SOV;1943;1944;1990;1990;2;5;0;2;0;5;0;L10362;1943;1970;x
9 ヴラソフ;10363;SOV;1937;1940;1942;1990;2;9;6;3;0;5;0;L10363;1937;1943;x
6 ヴォリスキー;10364;SOV;1930;1938;1940;1990;1;6;129;3;0;5;0;L10364;1930;1946;x
5 E・D・ヴォロビエフ;10365;SOV;1943;1945;1990;1990;2;5;2;2;0;5;0;L10365;1943;1970;x
6 M・P・ヴォロビエフ;10366;SOV;1943;1944;1990;1990;2;6;32;2;0;5;0;L10366;1943;1970;x
7 ヴォロノフ;10367;SOV;1930;1938;1943;1944;1;7;64;4;0;5;0;L10367;1930;1970;x
5 ヴォロシロフ;10368;SOV;1930;1930;1930;1930;0;5;768;1;0;5;0;L10368;1930;1970;x
4 ヴォストレチョフ;10370;SOV;1930;1930;1990;1990;2;4;0;1;0;5;0;L10370;1930;1943;x
4 ヤキーア;10371;SOV;1930;1930;1930;1990;1;4;0;1;0;2;0;L10371;1930;1944;x
5 イェレメンコ;10372;SOV;1944;1990;1990;1990;3;5;1;1;0;5;0;L10372;1944;1970;x
4 ユシケフ;10373;SOV;1942;1990;1990;1990;3;4;0;1;0;5;0;L10373;1942;1970;x
4 ザエフ;10374;SOV;1940;1941;1990;1990;2;4;128;2;0;5;0;L10374;1940;1970;x
4 ザイツェフ;10375;SOV;1939;1990;1990;1990;3;4;0;1;0;5;0;L10375;1939;1955;x
5 F・D・ザハロフ;10376;SOV;1941;1990;1990;1990;3;5;4;1;0;5;0;L10376;1941;1970;x
7 G・F・ザハロフ;10377;SOV;1937;1939;1943;1990;2;7;16;3;0;5;0;L10377;1937;1970;x
7 M・V・ザハロフ;10378;SOV;1937;1943;1947;1990;2;7;64;3;0;5;0;L10378;1937;1970;x
5 ザラコ＝ザラコフスキー;10379;SOV;1941;1990;1990;1990;3;5;256;1;0;5;0;L10379;1941;1944;x
4 ザシバロフ;10380;SOV;1940;1990;1990;1990;3;4;0;1;0;5;0;L10380;1940;1970;x
5 ゼレンソフ;10381;SOV;1940;1990;1990;1990;3;5;4;1;0;4;0;L10381;1940;1941;x
4 ゼルノーフ;10382;SOV;1944;1990;1990;1990;3;4;2;1;0;5;0;L10382;1944;1970;x
7 ザードフ;10383;SOV;1940;1943;1947;1990;2;7;256;3;0;5;0;L10383;1940;1970;x
5 ザトコフ;10384;SOV;1939;1990;1990;1990;3;5;0;1;0;5;2;L10384;1939;1970;x
4 ゼルデフ;10385;SOV;1938;1990;1990;1990;3;4;0;1;0;5;2;L10385;1938;1942;x
4 ゼルディー;10386;SOV;1938;1990;1990;1990;3;4;0;1;0;5;2;L10386;1938;1942;x
4 ジドフ;10387;SOV;1942;1990;1990;1990;3;4;4096;1;0;5;2;L10387;1942;1970;x
3 ジルコフ;10388;SOV;1943;1990;1990;1990;3;3;0;1;0;5;2;L10388;1943;1970;x
5 ジマチェンコ;10389;SOV;1938;1941;1942;1990;1;5;0;3;0;5;0;L10389;1938;1946;x
5 ゾルデフ;10390;SOV;1944;1990;1990;1990;3;5;4;1;0;4;0;L10390;1944;1970;x
5 ジューコフ;10391;SOV;1940;1990;1990;1990;3;5;0;1;0;5;2;L10391;1940;1970;x
5 A・I・ジューコフ;10392;SOV;1941;1990;1990;1990;3;5;0;1;0;5;2;L10392;1941;1970;x
9 ゲオルギー・ジューコフ;10393;SOV;1930;1938;1940;1943;1;9;140;5;0;5;0;L10393;1930;1970;x
5 M・P・ジューコフ;10394;SOV;1939;1990;1990;1990;3;5;0;1;0;5;2;L10394;1939;1942;x
4 V・N・ジューコフ;10395;SOV;1944;1990;1990;1990;3;4;0;1;0;5;2;L10395;1944;1970;x
5 E・P・ジュラヴリョフ;10396;SOV;1941;1942;1990;1990;2;5;2;2;0;5;0;L10396;1941;1970;x
4 K・I・ジュラヴリョフ;10397;SOV;1942;1990;1990;1990;3;4;64;1;0;5;0;L10397;1942;1970;x
4 S・I・ジュラヴリョフ;10398;SOV;1939;1990;1990;1990;3;4;0;1;0;5;0;L10398;1939;1943;x
5 ジュルキナ＝キヨク;10399;SOV;1941;1990;1990;1990;3;5;0;1;0;5;2;L10399;1941;1970;x
4 ジミン;10400;SOV;1941;1990;1990;1990;3;4;0;1;0;5;0;L10400;1941;1970;x
4 ゾンベルグ;10401;SOV;1930;1990;1990;1990;3;4;0;1;0;5;0;L10401;1930;1943;x
4 ズーエフ;10402;SOV;1940;1990;1990;1990;3;4;0;1;0;0;0;L10402;1940;1942;x
4 スヴェーレフ;10403;SOV;1939;1990;1990;1990;3;4;2;1;0;2;0;L10403;1939;1943;x
5 ジギン;10404;SOV;1939;1941;1990;1990;2;5;0;2;0;5;0;L10404;1939;1943;x
4 ジリアノフ;10405;SOV;1940;1943;1946;1990;2;4;256;3;0;5;0;L10405;1940;1970;x
4 アバンキン;10406;SOV;1937;1990;1990;1990;3;4;0;1;0;5;1;L10406;1937;1942;x
5 アラフォウゾフ;10407;SOV;1941;1943;1946;1990;2;5;0;3;0;5;1;L10407;1941;1970;x
4 アントリエヴィッチ;10408;SOV;1941;1944;1990;1990;2;4;0;2;0;5;1;L10408;1941;1970;x
4 アラポフ;10409;SOV;1930;1990;1990;1990;3;4;0;1;0;5;1;L10409;1930;1942;x
5 アルシャンヤン;10410;SOV;1938;1990;1990;1990;3;5;1024;1;0;5;1;L10410;1938;1943;x
5 ベロウソフ;10411;SOV;1938;1990;1990;1990;3;5;0;1;0;4;1;L10411;1938;1970;x
5 ドリーニン;10412;SOV;1930;1939;1941;1990;1;5;8192;3;0;5;1;L10412;1930;1970;x
7 ドロズド;10413;SOV;1930;1990;1990;1990;3;7;4096;1;0;5;1;L10413;1930;1941;x
5 エリセーエフ;10414;SOV;1939;1941;1990;1990;2;5;4096;2;0;5;1;L10414;1939;1970;x
5 フェドロフ;10415;SOV;1942;1990;1990;1990;3;5;1024;1;0;5;1;L10415;1942;1970;x
7 フォキン;10416;SOV;1942;1990;1990;1990;3;7;8192;1;0;5;1;L10416;1942;1970;x
5 ガラー;10417;SOV;1930;1930;1930;1990;1;5;0;1;0;5;1;L10417;1930;1943;x
4 ゴロフコ;10418;SOV;1938;1942;1943;1990;2;4;8192;3;0;5;1;L10418;1938;1970;x
6 ゴルシュコフ;10419;SOV;1930;1939;1945;1990;2;6;0;3;0;5;1;L10419;1930;1970;x
5 フロポフ;10420;SOV;1945;1990;1990;1990;3;5;1024;1;0;5;1;L10420;1945;1970;x
5 イサコフ;10421;SOV;1938;1942;1945;1990;1;5;0;3;0;3;1;L10421;1938;1970;x
4 イウマシェフ;10422;SOV;1930;1930;1940;1990;1;4;0;2;0;5;1;L10422;1930;1970;x
5 コロスティアコフ;10423;SOV;1943;1990;1990;1990;3;5;0;1;0;5;1;L10423;1943;1970;x
5 クチェロフ;10424;SOV;1930;1990;1990;1990;3;5;4608;1;0;5;1;L10424;1930;1947;x
8 クズネツォフ;10425;SOV;1930;1930;1938;1944;1;8;4096;3;0;5;1;L10425;1930;1970;x
6 マリネスコ;10426;SOV;1939;1990;1990;1990;3;6;1024;1;0;5;1;L10426;1939;1970;x
5 ミロノフ;10427;SOV;1945;1990;1990;1990;3;5;0;1;0;5;1;L10427;1945;1970;x
4 ニコラエフ;10428;SOV;1938;1942;1990;1990;2;4;0;2;0;5;1;L10428;1938;1970;x
6 オクティアブルスキー;10429;SOV;1930;1941;1990;1990;2;6;0;2;0;5;1;L10429;1930;1970;x
6 パンテレーエフ;10430;SOV;1930;1939;1990;1990;2;6;4096;2;0;5;1;L10430;1930;1945;x
9 パパニン;10431;SOV;1938;1943;1945;1990;2;9;2048;3;0;5;1;L10431;1938;1970;x
4 パヴロヴィッチ;10432;SOV;1930;1990;1990;1990;3;4;0;1;0;5;1;L10432;1930;1943;x
4 ペトロフ;10433;SOV;1941;1990;1990;1990;3;4;0;1;0;5;1;L10433;1941;1970;x
5 ピリペンコ;10434;SOV;1944;1990;1990;1990;3;5;0;1;0;5;1;L10434;1944;1970;x
4 プラトノフ;10435;SOV;1943;1990;1990;1990;3;4;0;1;0;5;1;L10435;1943;1970;x
5 プコフ;10436;SOV;1944;1990;1990;1990;3;5;0;1;0;5;1;L10436;1944;1970;x
4 ラコフ;10437;SOV;1937;1939;1990;1990;2;4;8192;2;0;5;1;L10437;1937;1943;x
5 ラール;10438;SOV;1939;1942;1990;1990;2;5;4096;2;0;5;1;L10438;1939;1970;x
5 ラサドキン;10439;SOV;1930;1990;1990;1990;3;5;0;1;0;4;1;L10439;1930;1945;x
6 ロガチェフ;10440;SOV;1938;1990;1990;1990;3;6;0;1;0;5;1;L10440;1938;1970;x
5 ルイバチコフ;10441;SOV;1941;1943;1990;1990;2;5;0;2;0;5;1;L10441;1941;1970;x
5 セデルニコフ;10442;SOV;1942;1990;1990;1990;3;5;0;1;0;5;1;L10442;1942;1970;x
4 シャプールシェンコ;10443;SOV;1938;1990;1990;1990;3;4;0;1;0;5;1;L10443;1938;1970;x
4 スミルノフ;10444;SOV;1938;1942;1990;1990;2;4;0;2;0;5;1;L10444;1938;1970;x
5 ステパーノフ;10445;SOV;1939;1943;1990;1990;2;5;8192;2;0;5;1;L10445;1939;1970;x
4 トラエニン;10446;SOV;1942;1990;1990;1990;3;4;0;1;0;5;1;L10446;1942;1946;x
7 トリブッツ;10447;SOV;1930;1939;1941;1990;1;7;0;3;0;5;1;L10447;1930;1970;x
4 ヴェクマン;10448;SOV;1930;1990;1990;1990;3;4;0;1;0;5;1;L10448;1930;1942;x
4 ヴィクトロフ;10449;SOV;1938;1942;1990;1990;2;4;8192;2;0;5;1;L10449;1938;1970;x
4 ヴィノグラドフ;10450;SOV;1930;1990;1990;1990;3;4;1024;1;0;5;1;L10450;1930;1946;x
5 ヴォロビエフ;10451;SOV;1942;1944;1990;1990;2;5;0;2;0;5;1;L10451;1942;1970;x
5 イェリセイエフ;10452;SOV;1943;1990;1990;1990;3;5;0;1;0;5;1;L10452;1943;1970;x
5 アルクスニス;10453;SOV;1930;1930;1930;1990;1;5;0;1;0;3;2;L10453;1930;1943;x
5 アスターホフ;10454;SOV;1938;1940;1941;1944;1;5;65536;4;0;5;2;L10454;1938;1970;x
5 イヴァン・ベローフ;10455;SOV;1930;1990;1990;1990;3;5;0;1;0;5;2;L10455;1930;1943;x
5 ベルザリン;10456;SOV;1941;1990;1990;1990;3;5;32768;1;0;5;2;L10456;1941;1970;x
4 チュヴァコフ;10457;SOV;1930;1937;1990;1990;2;4;0;2;0;5;2;L10457;1930;1941;x
4 ダンスキン;10458;SOV;1941;1990;1990;1990;3;4;65536;1;0;5;2;L10458;1941;1944;x
4 エカトフ;10459;SOV;1930;1990;1990;1990;3;4;0;1;0;5;2;L10459;1930;1941;x
5 エレミン;10460;SOV;1941;1943;1945;1990;2;5;0;3;0;5;2;L10460;1941;1970;x
6 ファラレーエフ;10461;SOV;1938;1939;1941;1947;1;6;0;4;0;5;2;L10461;1938;1970;x
5 フェドロフ;10462;SOV;1944;1990;1990;1990;3;5;0;1;0;5;2;L10462;1944;1970;x
4 ゲラシモフ;10463;SOV;1930;1990;1990;1990;3;4;0;1;0;5;2;L10463;1930;1943;x
7 ゴロヴァノフ;10464;SOV;1930;1930;1939;1944;0;7;32768;3;0;5;2;L10464;1930;1970;x
5 ゴロフコ;10465;SOV;1938;1990;1990;1990;3;5;0;1;0;5;2;L10465;1938;1970;x
5 ゴリウノフ;10466;SOV;1938;1941;1990;1990;2;5;0;2;0;5;2;L10466;1938;1945;x
5 グドコフ;10467;SOV;1942;1990;1990;1990;3;5;0;1;0;5;2;L10467;1942;1970;x
5 イゾトフ;10468;SOV;1940;1990;1990;1990;3;5;0;1;0;5;2;L10468;1940;1970;x
4 カリーニン;10469;SOV;1938;1941;1990;1990;2;4;0;2;0;5;2;L10469;1938;1970;x
5 カピトチン;10470;SOV;1930;1937;1990;1990;2;5;0;2;0;5;2;L10470;1930;1970;x
5 カザチェンコ;10471;SOV;1941;1990;1990;1990;3;5;0;1;0;5;2;L10471;1941;1943;x
5 カルラモフ;10472;SOV;1930;1930;1990;1990;2;5;4096;1;0;5;2;L10472;1930;1943;x
7 クドヤコフ;10473;SOV;1930;1939;1941;1946;1;7;4096;4;0;5;2;L10473;1930;1970;x
5 クルボフ;10474;SOV;1942;1990;1990;1990;3;5;4096;1;0;5;2;L10474;1942;1970;x
5 クンリウクニ;10475;SOV;1938;1941;1990;1990;2;5;0;2;0;5;2;L10475;1938;1970;x
5 コペッツ;10476;SOV;1930;1990;1990;1990;3;5;0;1;0;5;2;L10476;1930;1943;x
5 クラスノヴスキー;10477;SOV;1930;1937;1990;1990;2;5;0;2;0;5;2;L10477;1930;1970;x
7 クタホフ;10478;SOV;1941;1943;1945;1990;2;7;16384;3;0;5;2;L10478;1941;1970;x
5 ラグトキン;10479;SOV;1942;1943;1990;1990;2;5;0;2;0;5;2;L10479;1942;1970;x
5 ロクティオノフ;10480;SOV;1930;1930;1990;1990;2;5;0;1;0;5;2;L10480;1930;1941;x
5 マチン;10481;SOV;1939;1944;1990;1990;3;5;0;2;0;5;2;L10481;1939;1970;x
5 マルティノフ;10482;SOV;1939;1942;1990;1990;2;5;0;2;0;5;2;L10482;1939;1970;x
5 コンスタンチン・マリギン;10483;SOV;1942;1990;1990;1990;3;5;12;1;0;5;0;L10483;1942;1970;x
5 ミロノフ;10484;SOV;1944;1990;1990;1990;3;5;131072;1;0;5;2;L10484;1944;1970;x
7 ノヴィコフ;10485;SOV;1930;1930;1930;1942;0;7;16384;3;0;5;2;L10485;1930;1970;x
5 オボーリン;10486;SOV;1938;1990;1990;1990;3;5;65536;1;0;5;2;L10486;1938;1944;x
5 オシペンコ;10487;SOV;1942;1945;1990;1990;2;5;0;2;0;5;2;L10487;1942;1970;x
5 オスタペンコ;10488;SOV;1944;1990;1990;1990;2;5;4096;1;0;5;2;L10488;1944;1970;x
6 ポリーニン;10489;SOV;1941;1943;1946;1990;3;6;4096;1;0;5;2;L10489;1941;1971;x
4 ラドチコヴァ;10490;SOV;1942;1990;1990;1990;3;4;0;1;0;5;2;L10490;1942;1945;x
5 ラスコヴァ;10491;SOV;1942;1990;1990;1990;3;5;65536;1;0;5;2;L10491;1942;1946;x
5 レシェートニコフ;10492;SOV;1941;1943;1990;1990;2;5;0;2;0;5;2;L10492;1941;1970;x
5 ログ;10493;SOV;1939;1941;1943;1990;1;5;0;3;0;5;2;L10493;1939;1970;x
4 ロマシュキン;10494;SOV;1942;1990;1990;1990;3;4;0;1;0;5;2;L10494;1942;1946;x
5 ルデンコ;10495;SOV;1941;1944;1990;1990;2;5;16384;2;0;5;2;L10495;1941;1970;x
8 リチャゴフ;10496;SOV;1930;1940;1990;1990;2;8;4096;2;0;3;2;L10496;1930;1970;x
5 スクリプコ;10497;SOV;1937;1938;1939;1942;0;5;0;4;0;5;2;L10497;1937;1970;x
5 スミルノフ;10498;SOV;1940;1990;1990;1990;3;5;131072;1;0;5;2;L10498;1940;1947;x
9 スムシュケヴィッチ;10499;SOV;1930;1930;1990;1990;2;9;16384;2;0;2;2;L10499;1930;1943;x
5 スデッツ;10500;SOV;1940;1941;1943;1990;1;5;0;3;0;5;2;L10500;1940;1970;x
5 トール;10501;SOV;1938;1942;1990;1990;2;5;4096;1;0;5;2;L10501;1938;1970;x
4 トゥスソフ;10502;SOV;1938;1990;1990;1990;3;4;0;1;0;5;2;L10502;1938;1970;x
7 ヴェルシニン;10503;SOV;1937;1939;1941;1990;1;7;0;3;0;5;2;L10503;1937;1970;x
5 ヴラディミロッチ;10504;SOV;1944;1947;1990;1990;2;5;32768;2;0;5;2;L10504;1944;1970;x
5 ヴォロジェイキン;10505;SOV;1930;1941;1943;1945;1;5;0;4;0;5;2;L10505;1930;1970;x
6 ヤコヴレフ;10506;SOV;1930;1939;1942;1990;1;6;16384;3;0;5;2;L10506;1930;1970;x
5 ヤクーシン;10507;SOV;1943;1990;1990;1990;3;5;0;1;0;5;2;L10507;1943;1970;x
4 ユマシェフ;10508;SOV;1941;1943;1990;1990;2;4;0;1;0;5;2;L10508;1941;1970;x
6 ザハルキン;10509;SOV;1939;1942;1943;1990;2;6;4;2;0;5;0;L10509;1939;1944;x
6 ザヴォロンコフ;10510;SOV;1939;1941;1943;1944;1;6;131072;4;0;5;2;L10510;1939;1970;x
4 ゼズロフ;10511;SOV;1942;1990;1990;1990;3;4;0;1;0;5;2;L10511;1942;1970;x
7 ジガレフ;10512;SOV;1930;1938;1941;1990;1;7;16384;3;0;5;2;L10512;1930;1970;x
5 ニコライ・フィリペンコ;10513;SOV;1945;1990;1990;1990;3;5;136;1;0;5;0;L10513;1945;1970;x
5 ヴァゼティス;10514;SOV;1930;1930;1990;1990;2;5;1;1;0;4;0;L10514;1930;1943;x
4 ウンゼロフ;10515;SOV;1930;1930;1990;1990;2;4;2;1;0;4;0;L10515;1930;1943;x
4 キレーエフ;10516;SOV;1930;1930;1990;1990;2;4;0;1;0;5;1;L10516;1930;1943;x
5 カラトフ;10517;SOV;1930;1930;1990;1990;2;5;520;1;0;5;0;L10517;1930;1943;x
5 カシリン;10518;SOV;1930;1930;1930;1990;1;5;4;1;0;5;0;L10518;1930;1943;x
3 ゴリアホフ;10519;SOV;1930;1930;1990;1990;2;3;512;1;0;4;0;L10519;1930;1941;x
5 ドゥシェノフ;10520;SOV;1930;1930;1990;1990;2;5;0;1;0;5;1;L10520;1930;1944;x
4 ビデマン;10521;SOV;1930;1930;1930;1990;1;4;514;1;0;5;0;L10521;1930;1944;x
5 トゥピコフ;10522;SOV;1930;1930;1990;1990;2;5;0;1;0;5;0;L10522;1930;1943;x
4 デュドロフ;10523;SOV;1946;1949;1953;1956;1;4;0;3;0;5;0;M4091;1946;1970;x
3 ヴィクトル・アバクーモフ;10524;SOV;1941;1944;1947;1990;1;3;0;0;0;5;0;M4078;1941;1954;x
6 バシリ・アボレンコフ;10525;SOV;1939;1941;1990;1990;2;6;0;1;0;5;0;L10525;1939;1948;x
6 パヴェル＝イワノビッチ・アブラミッゼ;10526;SOV;1941;1990;1990;1990;3;6;256;1;0;5;0;L10526;1941;1949;x
6 バシリ・アブラモフ;10527;SOV;1940;1990;1990;1990;3;6;0;1;0;5;0;L10527;1940;1990;x
5 ウラジーミル=アレクサンドロビッチ・アダモヴィッチ;10528;SOV;1939;1990;1990;1990;3;5;0;1;0;5;0;L10528;1939;1961;x
4 ニコライ・アファナシエフ;10529;SOV;1939;1941;1990;1990;2;4;1;0;0;5;0;L10529;1939;1950;x
5 ウラジミール・アファナシエフ;10530;SOV;1930;1930;1990;1990;2;5;0;0;0;5;0;L10530;1930;1990;x
6 イヴァン=ミハイロヴィチ・アフォニン;10531;SOV;1930;1938;1990;1990;2;6;4;2;0;5;0;L10531;1930;1956;x
5 バシリ・アガファノフ;10532;SOV;1930;1990;1990;1990;3;5;0;1;0;5;0;L10532;1930;1969;x
8 フィリップ・アガルトソフ;10533;SOV;1941;1948;1952;1962;0;8;16384;2;0;5;2;L10533;1941;1980;x
5 イヴァン・アレメンコ;10534;SOV;1944;1990;1990;1990;3;5;0;1;0;5;0;L10534;1944;1990;x
4 ミハイル＝ニキフォロビチ・アフティン;10535;SOV;1939;1941;1990;1990;2;4;1;0;0;5;0;L10535;1939;1948;x
6 アンドリアン・アキメンコ;10536;SOV;1941;1990;1990;1990;3;6;16;1;0;5;0;L10536;1941;1989;x
6 ミハイル・アナシュキン;10537;SOV;1930;1938;1990;1990;2;6;10;2;0;5;0;L10537;1930;1946;x
4 ドミトリー=イワノビッチ・アンドレーエフ;10538;SOV;1930;1941;1990;1990;2;4;2;1;0;5;0;L10538;1930;1974;x
3 ヒョードル・アンドレーエフ;10539;SOV;1941;1945;1990;1990;2;3;1;0;0;5;0;L10539;1941;1950;x
5 バシリ・アンドレーエフ;10540;SOV;1941;1990;1990;1990;3;5;0;1;0;5;0;L10540;1941;1990;x
7 ミハイル・アンドリュシュチェンコ;10541;SOV;1941;1990;1990;1990;3;7;12;1;0;5;0;L10541;1941;1954;x
6 ボリス・アニシモフ;10542;SOV;1941;1990;1990;1990;3;6;128;2;0;5;0;L10542;1941;1956;x
6 ゲオルギー・アニシモフ;10543;SOV;1930;1938;1990;1990;2;6;8;1;0;5;0;L10543;1930;1974;x
5 ニコライ・アニシモフ;10544;SOV;1940;1990;1990;1990;3;5;0;0;0;5;0;L10544;1940;1958;x
4 イヴァン＝モーリス・アノシン;10545;SOV;1930;1940;1990;1990;2;4;0;0;0;5;0;L10545;1930;1960;x
4 ニコライ・アンティペンコ;10546;SOV;1930;1938;1990;1990;2;4;32;0;0;5;0;L10546;1930;1945;x
5 イヴァン・アンティフィーブ;10547;SOV;1939;1990;1990;1990;3;5;8;1;0;5;0;L10547;1939;1955;x
6 マクシム・アントニィク;10548;SOV;1930;1930;1990;1990;2;6;516;1;0;5;0;L10548;1930;1947;x
7 ニコライ・アントノフ;10549;SOV;1941;1947;1953;1990;1;7;4096;1;0;5;2;L10549;1941;1970;x
3 アルカディ・アポロノフ;10550;SOV;1938;1945;1949;1990;1;3;1;0;0;5;0;L10550;1938;1953;x
6 イヴァン・アプレキン;10551;SOV;1940;1990;1990;1990;3;6;8;1;0;5;0;L10551;1940;1944;x
6 バシリ・アルキポフ;10552;SOV;1942;1948;1958;1990;1;6;136;1;0;5;0;L10552;1942;1971;x
6 ボリス・アルシュンテセフ;10553;SOV;1941;1990;1990;1990;3;6;256;1;0;5;0;L10553;1941;1944;x
3 パヴェル・アルテメフ;10554;SOV;1939;1944;1950;1990;1;3;0;0;0;5;0;L10554;1939;1960;x
