MODEL_13_5;基本型ロケット迎撃機;;;;;;;;;;X
MODEL_13_6;改良型ロケット迎撃機;;;;;;;;;;X
MODEL_13_7;基本型ターボジェット迎撃機;;;;;;;;;;X
MODEL_13_8;発展型ターボジェット迎撃機;;;;;;;;;;X
MODEL_14_0;基本型戦略爆撃機;;;;;;;;;;X
MODEL_14_1;改良型戦略爆撃機;;;;;;;;;;X
MODEL_14_2;発展型戦略爆撃機;;;;;;;;;;X
MODEL_14_3;ターボジェット戦略爆撃機;;;;;;;;;;X
MODEL_14_5;大陸間戦略爆撃機;;;;;;;;;;X
MODEL_14_6;改良型大陸間戦略爆撃機;;;;;;;;;;X
MODEL_14_7;超音速大陸間戦略爆撃機;;;;;;;;;;X
MODEL_15_0;大戦間期型戦術爆撃機;;;;;;;;;;X
MODEL_15_1;初期型戦術爆撃機;;;;;;;;;;X
MODEL_15_2;基本型戦術爆撃機;;;;;;;;;;X
MODEL_15_3;改良型戦術爆撃機;;;;;;;;;;X
MODEL_15_4;発展型戦術爆撃機;;;;;;;;;;X
MODEL_15_5;基本型ジェット戦術爆撃機;;;;;;;;;;X
MODEL_15_7;発展型ジェット戦術爆撃機;;;;;;;;;;X
MODEL_15_8;準現代型ジェット戦術爆撃機;;;;;;;;;;X
MODEL_15_9;現代型ジェット戦術爆撃機;;;;;;;;;;X
MODEL_16_0;基本型対艦攻撃機;;;;;;;;;;X
MODEL_16_1;改良型対艦攻撃機;;;;;;;;;;X
MODEL_16_2;発展型対艦攻撃機;;;;;;;;;;X
MODEL_16_3;基本型ジェット対艦攻撃機;;;;;;;;;;X
MODEL_16_5;発展型ジェット対艦攻撃機;;;;;;;;;;X
MODEL_17_0;基本型近接航空支援機;;;;;;;;;;X
MODEL_17_1;改良型近接航空支援機;;;;;;;;;;X
MODEL_17_2;発展型近接航空支援機;;;;;;;;;;X
MODEL_17_3;ターボジェット近接航空支援機;;;;;;;;;;X
MODEL_17_5;空対地ミサイル装備型近接航空支援機;;;;;;;;;;X
MODEL_17_6;発展型ジェット近接支援機;;;;;;;;;;X
MODEL_17_7;準現代型ジェット近接支援機;;;;;;;;;;X
MODEL_18_0;基本型輸送機;;;;;;;;;;X
MODEL_18_1;改良型輸送機;;;;;;;;;;X
MODEL_18_2;発展型輸送機;;;;;;;;;;X
MODEL_19_0;飛行爆弾;;;;;;;;;;X
MODEL_20_0;戦略ロケット;;;;;;;;;;X
MODEL_20_1;弾道ミサイル;;;;;;;;;;X
MODEL_20_2;大陸間弾道ミサイル;;;;;;;;;;X
MODEL_21_0;第一次世界大戦期型戦艦;;;;;;;;;;X
MODEL_21_1;初期型戦艦;;;;;;;;;;X
MODEL_21_2;基本型戦艦;;;;;;;;;;X
MODEL_21_3;改良型戦艦;;;;;;;;;;X
MODEL_21_4;発展型戦艦;;;;;;;;;;X
MODEL_21_5;準現代型戦艦;;;;;;;;;;X
MODEL_21_6;超大型戦艦;;;;;;;;;;X
MODEL_21_7;原子力戦艦;;;;;;;;;;X
MODEL_22_0;第一次世界大戦期型軽巡洋艦;;;;;;;;;;X
MODEL_22_1;初期型軽巡洋艦;;;;;;;;;;X
MODEL_22_2;基本型軽巡洋艦;;;;;;;;;;X
MODEL_22_3;改良型軽巡洋艦;;;;;;;;;;X
MODEL_22_4;発展型軽巡洋艦;;;;;;;;;;X
MODEL_22_5;準現代型軽巡洋艦;;;;;;;;;;X
MODEL_23_0;第一次世界大戦期型重巡洋艦;;;;;;;;;;X
MODEL_23_1;初期型重巡洋艦;;;;;;;;;;X
MODEL_23_2;基本型重巡洋艦;;;;;;;;;;X
MODEL_23_3;改良型重巡洋艦;;;;;;;;;;X
MODEL_23_4;発展型重巡洋艦;;;;;;;;;;X
MODEL_23_5;準現代型重巡洋艦;;;;;;;;;;X
MODEL_23_6;原子力重巡洋艦;;;;;;;;;;X
MODEL_23_8;モニター艦;;;;;;;;;;X
MODEL_24_0;第一次世界大戦期型巡洋戦艦;;;;;;;;;;X
MODEL_24_1;初期型巡洋戦艦;;;;;;;;;;X
MODEL_24_2;基本型巡洋戦艦;;;;;;;;;;X
MODEL_24_3;改良型巡洋戦艦;;;;;;;;;;X
MODEL_24_4;発展型巡洋戦艦;;;;;;;;;;X
MODEL_24_5;準現代型巡洋戦艦;;;;;;;;;;X
MODEL_24_6;原子力巡洋戦艦;;;;;;;;;;X
MODEL_25_0;第一次世界大戦期型駆逐艦;;;;;;;;;;X
MODEL_25_1;初期型駆逐艦;;;;;;;;;;X
MODEL_25_2;基本型駆逐艦;;;;;;;;;;X
MODEL_25_3;改良型駆逐艦;;;;;;;;;;X
MODEL_25_4;発展型駆逐艦;;;;;;;;;;X
MODEL_25_5;準現代型駆逐艦;;;;;;;;;;X
MODEL_26_0;第一次世界大戦期型空母;;;;;;;;;;X
MODEL_26_1;初期型空母;;;;;;;;;;X
MODEL_26_2;基本型空母;;;;;;;;;;X
MODEL_26_3;改良型空母;;;;;;;;;;X
MODEL_26_4;発展型空母;;;;;;;;;;X
MODEL_26_5;発展型大型空母;;;;;;;;;;X
MODEL_26_6;発展型超大型空母;;;;;;;;;;X
MODEL_26_7;準現代型空母;;;;;;;;;;X
MODEL_26_8;現代型空母;;;;;;;;;;X
MODEL_26_9;原子力空母;;;;;;;;;;X
MODEL_28_0;潜水艇;;;;;;;;;;X
MODEL_28_1;短距離潜水艦;;;;;;;;;;X
MODEL_28_2;中距離潜水艦;;;;;;;;;;X
MODEL_28_3;長距離潜水艦;;;;;;;;;;X
MODEL_28_4;電気潜水艦;;;;;;;;;;X
MODEL_28_5;準現代型潜水艦;;;;;;;;;;X
MODEL_28_6;現代型潜水艦;;;;;;;;;;X
MODEL_28_7;基本型原子力潜水艦;;;;;;;;;;X
MODEL_28_8;改善型原子力潜水艦;;;;;;;;;;X
MODEL_28_9;モニター潜水艦;;;;;;;;;;X
MODEL_30_0;36年型輸送船;;;;;;;;;;X
MODEL_30_1;38年型輸送船;;;;;;;;;;X
MODEL_30_2;41年型輸送船;;;;;;;;;;X
MODEL_30_3;43年型輸送船;;;;;;;;;;X
MODEL_30_4;45年型輸送船;;;;;;;;;;X
MODEL_30_5;49年型輸送船;;;;;;;;;;X
MODEL_30_6;53年型輸送船;;;;;;;;;;X
MODEL_30_7;58年型輸送船;;;;;;;;;;X
BRIG_MODEL_0_0;旅団なし;No Brigade;;;;;;;;;X
BRIG_MODEL_1_0;第一次世界大戦期型軽砲;Great War Light Artillery;;;;;;;;;X
BRIG_MODEL_1_1;第一次世界大戦期型中砲;Great War Medium Artillery;;;;;;;;;X
BRIG_MODEL_1_2;第一次世界大戦期型重砲;Great War Heavy Artillery;;;;;;;;;X
BRIG_MODEL_1_3;初期型野戦砲;Early Artillery;;;;;;;;;X
BRIG_MODEL_1_4;基本型野戦砲;Basic Artillery;;;;;;;;;X
BRIG_MODEL_1_5;改良型野戦砲;Improved Artillery;;;;;;;;;X
BRIG_MODEL_1_6;発展型野戦砲;Advanced Artillery;;;;;;;;;X
BRIG_MODEL_1_7;準現代型野戦砲;Semi-Modern Artillery;;;;;;;;;X
BRIG_MODEL_2_0;初期型自走砲;Early SP Artillery;;;;;;;;;X
BRIG_MODEL_2_1;基本型自走砲;Basic SP Artillery;;;;;;;;;X
BRIG_MODEL_2_2;改良型自走砲;Improved SP Artillery;;;;;;;;;X
BRIG_MODEL_2_3;発展型自走砲;Advanced SP Artillery;;;;;;;;;X
BRIG_MODEL_3_0;基本型ロケット砲;Basic Rocket Artillery;;;;;;;;;X
BRIG_MODEL_3_1;改良型ロケット砲;Improved Rocket Artillery;;;;;;;;;X
BRIG_MODEL_3_2;発展型ロケット砲;Advanced Rocket Artillery;;;;;;;;;X
BRIG_MODEL_4_0;基本型自走ロケット砲;Basic SP Rct Artillery;;;;;;;;;X
BRIG_MODEL_4_1;改良型自走ロケット砲;Improved SP Rct Artillery;;;;;;;;;X
BRIG_MODEL_4_2;発展型自走ロケット砲;Advanced SP Rct Artillery;;;;;;;;;X
BRIG_MODEL_5_0;初期型対戦車砲;Early Anti-Tank;;;;;;;;;X
BRIG_MODEL_5_1;基本型対戦車砲;Basic Anti-Tank;;;;;;;;;X
BRIG_MODEL_5_2;改良型対戦車砲;Improved Anti-Tank;;;;;;;;;X
BRIG_MODEL_5_3;発展型対戦車砲;Advanced Anti-Tank;;;;;;;;;X
BRIG_MODEL_5_4;準現代型対戦車砲;Semi-Modern Anti-Tank;;;;;;;;;X
BRIG_MODEL_6_0;初期型駆逐戦車;Early Tank Destroyer;;;;;;;;;X
BRIG_MODEL_6_1;基本型駆逐戦車;Basic Tank Destroyer;;;;;;;;;X
BRIG_MODEL_6_2;改良型駆逐戦車;Improved Tank Destroyer;;;;;;;;;X
BRIG_MODEL_6_3;発展型駆逐戦車;Advanced Tank Destroyer;;;;;;;;;X
BRIG_MODEL_6_4;準現代型駆逐戦車;Semi-Modern Tank Destroyer;;;;;;;;;X
BRIG_MODEL_7_0;軽戦車;Light Tank;;;;;;;;;X
BRIG_MODEL_7_1;準現代型軽戦車;;;;;;;;;;X
BRIG_MODEL_8_0;基本型重戦車;Basic Heavy Tank;;;;;;;;;X
BRIG_MODEL_8_1;改良型重戦車;Improved Heavy Tank;;;;;;;;;X
BRIG_MODEL_8_2;発展型重戦車;Advanced Heavy Tank;;;;;;;;;X
BRIG_MODEL_8_3;準現代型重戦車;;;;;;;;;;X
BRIG_MODEL_9_0;超重戦車;Super-Heavy Tank;;;;;;;;;X
BRIG_MODEL_10_0;基本型装甲車;Basic Armored Car;;;;;;;;;X
BRIG_MODEL_10_1;改良型装甲車;Improved Armored Car;;;;;;;;;X
BRIG_MODEL_10_3;準現代型装甲車;;;;;;;;;;X
BRIG_MODEL_10_4;現代型装甲車;;;;;;;;;;X
BRIG_MODEL_11_0;基本型対空砲;Basic Anti-Air;;;;;;;;;X
BRIG_MODEL_11_1;改良型対空砲;Improved Anti-Air;;;;;;;;;X
BRIG_MODEL_11_2;発展型対空砲;Advanced Anti-Air;;;;;;;;;X
BRIG_MODEL_11_3;準現代型対空砲;Semi-Modern Anti-Air;;;;;;;;;X
BRIG_MODEL_11_7;短距離対空ミサイル;;;;;;;;;;X
BRIG_MODEL_12_0;憲兵;Police;;;;;;;;;X
BRIG_MODEL_13_0;工兵 '36;Engineer '36;;;;;;;;;X
BRIG_MODEL_13_1;工兵 '40;Engineer '43;;;;;;;;;X
BRIG_MODEL_14_0;第一次世界大戦期の空母航空隊;Great War Carrier Air Group;;;;;;;;;X
BRIG_MODEL_14_1;初期型空母航空隊;Early Carrier Air Group;;;;;;;;;X
BRIG_MODEL_14_2;基本型空母航空隊;Basic Carrier Air Group;;;;;;;;;X
BRIG_MODEL_14_3;改良型空母航空隊;Improved Carrier Air Grp;;;;;;;;;X
BRIG_MODEL_14_4;発展型空母航空隊;Advanced Carrier Air Grp;;;;;;;;;X
BRIG_MODEL_14_5;発展型大型空母航空隊;Heavy Advanced CAG;;;;;;;;;X
BRIG_MODEL_14_6;発展型超大型空母航空隊;Super-Heavy Advanced CAG;;;;;;;;;X
BRIG_MODEL_14_7;準現代型空母航空隊;Semi-Modern CAG;;;;;;;;;X
BRIG_MODEL_14_8;ターボジェット空母航空隊;Turbojet Carrier Air Grp;;;;;;;;;X
BRIG_MODEL_14_9;改良型ターボジェット空母航空隊;Imp. Turbojet Carrier Air Grp;;;;;;;;;X
MODEL_13_9;超音速迎撃機;;;;;;;;;;X
MODEL_12_5;超音速戦闘機;;;;;;;;;;X
BRIG_MODEL_10_2;現代型装甲車;Modern Armored Car;;;;;;;;;X
BRIG_MODEL_1_9;躍進型野砲;;;;;;;;;;X
BRIG_MODEL_2_7;飛躍型自走砲;;;;;;;;;;X
BRIG_MODEL_6_7;飛躍型駆逐戦車;;;;;;;;;;X
BRIG_MODEL_6_6;躍進型駆逐戦車;;;;;;;;;;X
BRIG_MODEL_2_6;躍進型自走砲;;;;;;;;;;X
BRIG_MODEL_1_8;現代型野砲;;;;;;;;;;X
BRIG_MODEL_11_6;飛躍型対空砲;;;;;;;;;;X
BRIG_MODEL_5_7;飛躍型対戦車砲;;;;;;;;;;X
BRIG_MODEL_4_6;飛躍型自走ロケット砲;;;;;;;;;;X
BRIG_MODEL_4_5;躍進型自走ロケット砲;;;;;;;;;;X
BRIG_MODEL_5_6;躍進型対戦車砲;;;;;;;;;;X
BRIG_MODEL_11_5;躍進型対空砲;;;;;;;;;;X
MODEL_0_9;歩兵 '61;;;;;;;;;;X
MODEL_0_8;歩兵 '56;;;;;;;;;;X
MODEL_6_6;空挺兵 '56;;;;;;;;;;X
MODEL_8_6;山岳兵 '56;;;;;;;;;;X
MODEL_7_6;海兵 '56;;;;;;;;;;X
MODEL_2_5;自動車化歩兵 '56;;;;;;;;;;X
MODEL_3_6;機械化歩兵 '56;;;;;;;;;;X
;;;;;;;;;;;X
BRIG_MODEL_0_0;旅団なし;No Brigade;;;;;;;;;X
BRIG_MODEL_1_0;第一次世界大戦期型軽砲;Great War Light Artillery;;;;;;;;;X
BRIG_MODEL_1_1;第一次世界大戦期型中砲;Great War Medium Artillery;;;;;;;;;X
BRIG_MODEL_1_2;第一次世界大戦期型重砲;Great War Heavy Artillery;;;;;;;;;X
BRIG_MODEL_1_3;初期型野戦砲;Early Artillery;;;;;;;;;X
BRIG_MODEL_1_4;基本型野戦砲;Basic Artillery;;;;;;;;;X
BRIG_MODEL_1_5;改良型野戦砲;Improved Artillery;;;;;;;;;X
BRIG_MODEL_1_6;発展型野戦砲;Advanced Artillery;;;;;;;;;X
BRIG_MODEL_1_7;準現代型野戦砲;Semi-Modern Artillery;;;;;;;;;X
BRIG_MODEL_2_0;初期型自走砲;Early SP Artillery;;;;;;;;;X
BRIG_MODEL_2_1;基本型自走砲;Basic SP Artillery;;;;;;;;;X
BRIG_MODEL_2_2;改良型自走砲;Improved SP Artillery;;;;;;;;;X
BRIG_MODEL_2_3;発展型自走砲;Advanced SP Artillery;;;;;;;;;X
BRIG_MODEL_3_0;基本型ロケット砲;Basic Rocket Artillery;;;;;;;;;X
BRIG_MODEL_3_1;改良型ロケット砲;Improved Rocket Artillery;;;;;;;;;X
BRIG_MODEL_3_2;発展型ロケット砲;Advanced Rocket Artillery;;;;;;;;;X
BRIG_MODEL_4_0;基本型自走ロケット砲;Basic SP Rct Artillery;;;;;;;;;X
BRIG_MODEL_4_1;改良型自走ロケット砲;Improved SP Rct Artillery;;;;;;;;;X
BRIG_MODEL_4_2;発展型自走ロケット砲;Advanced SP Rct Artillery;;;;;;;;;X
BRIG_MODEL_5_0;初期型対戦車砲;Early Anti-Tank;;;;;;;;;X
BRIG_MODEL_5_1;基本型対戦車砲;Basic Anti-Tank;;;;;;;;;X
BRIG_MODEL_5_2;改良型対戦車砲;Improved Anti-Tank;;;;;;;;;X
BRIG_MODEL_5_3;発展型対戦車砲;Advanced Anti-Tank;;;;;;;;;X
BRIG_MODEL_5_4;準現代型対戦車砲;Semi-Modern Anti-Tank;;;;;;;;;X
BRIG_MODEL_6_0;初期型駆逐戦車;Early Tank Destroyer;;;;;;;;;X
BRIG_MODEL_6_1;基本型駆逐戦車;Basic Tank Destroyer;;;;;;;;;X
BRIG_MODEL_6_2;改良型駆逐戦車;Improved Tank Destroyer;;;;;;;;;X
BRIG_MODEL_6_3;発展型駆逐戦車;Advanced Tank Destroyer;;;;;;;;;X
BRIG_MODEL_6_4;準現代型駆逐戦車;Semi-Modern Tank Destroyer;;;;;;;;;X
BRIG_MODEL_7_0;軽戦車;Light Tank;;;;;;;;;X
BRIG_MODEL_8_0;基本型重戦車;Basic Heavy Tank;;;;;;;;;X
BRIG_MODEL_8_1;改良型重戦車;Improved Heavy Tank;;;;;;;;;X
BRIG_MODEL_8_2;発展型重戦車;Advanced Heavy Tank;;;;;;;;;X
BRIG_MODEL_9_0;超重戦車;Super-Heavy Tank;;;;;;;;;X
BRIG_MODEL_10_0;基本型装甲車;Basic Armored Car;;;;;;;;;X
BRIG_MODEL_10_1;改良型装甲車;Improved Armored Car;;;;;;;;;X
BRIG_MODEL_10_2;現代型装甲車;Modern Armored Car;;;;;;;;;X
BRIG_MODEL_11_0;基本型対空砲;Basic Anti-Air;;;;;;;;;X
BRIG_MODEL_11_1;改良型対空砲;Improved Anti-Air;;;;;;;;;X
BRIG_MODEL_11_2;発展型対空砲;Advanced Anti-Air;;;;;;;;;X
BRIG_MODEL_11_3;準現代型対空砲;Semi-Modern Anti-Air;;;;;;;;;X
BRIG_MODEL_12_0;憲兵;Police;;;;;;;;;X
BRIG_MODEL_13_0;工兵 '36;Engineer '36;;;;;;;;;X
BRIG_MODEL_13_1;工兵 '40;Engineer '43;;;;;;;;;X
BRIG_MODEL_14_0;第一次世界大戦期の空母航空隊;Great War Carrier Air Group;;;;;;;;;X
BRIG_MODEL_14_1;初期型空母航空隊;Early Carrier Air Group;;;;;;;;;X
BRIG_MODEL_14_2;基本型空母航空隊;Basic Carrier Air Group;;;;;;;;;X
BRIG_MODEL_14_3;改良型空母航空隊;Improved Carrier Air Grp;;;;;;;;;X
BRIG_MODEL_14_4;発展型空母航空隊;Advanced Carrier Air Grp;;;;;;;;;X
BRIG_MODEL_14_5;発展型大型空母航空隊;Heavy Advanced CAG;;;;;;;;;X
BRIG_MODEL_14_6;発展型超大型空母航空隊;Super-Heavy Advanced CAG;;;;;;;;;X
BRIG_MODEL_14_7;準現代型空母航空隊;Semi-Modern CAG;;;;;;;;;X
BRIG_MODEL_14_8;ターボジェット空母航空隊;Turbojet Carrier Air Grp;;;;;;;;;X
BRIG_MODEL_14_9;改良型ターボジェット空母航空隊;Imp. Turbojet Carrier Air Grp;;;;;;;;;X
MODEL_0_6;歩兵 '47;;;;;;;;;;X
MODEL_0_7;歩兵 '51;;;;;;;;;;X
MODEL_2_3;自動車化歩兵 '47;;;;;;;;;;X
MODEL_2_4;自動車化歩兵 '51;;;;;;;;;;X
MODEL_3_4;機械化歩兵 '47;;;;;;;;;;X
MODEL_3_5;機械化歩兵 '51;;;;;;;;;;X
MODEL_5_6;主力戦車;;;;;;;;;;X
MODEL_5_7;発展型主力戦車;;;;;;;;;;X
MODEL_6_4;空挺兵 '47;;;;;;;;;;X
MODEL_6_5;空挺兵 '51;;;;;;;;;;X
MODEL_7_4;海兵 '47;;;;;;;;;;X
MODEL_7_5;海兵 '51;;;;;;;;;;X
MODEL_8_4;山岳兵 '47;;;;;;;;;;X
MODEL_8_5;山岳兵 '51;;;;;;;;;;X
MODEL_21_8;改良型超大型戦艦;;;;;;;;;;X
MODEL_21_9;超々大型戦艦;;;;;;;;;;X
MODEL_22_6;現代型軽巡洋艦;;;;;;;;;;X
MODEL_23_7;現代型重巡洋艦;;;;;;;;;;X
MODEL_24_7;現代型巡洋戦艦;;;;;;;;;;X
MODEL_25_6;戦後型駆逐艦;;;;;;;;;;X
MODEL_27_0;初期型軽空母;;;;;;;;;;X
MODEL_27_1;基本型軽空母;;;;;;;;;;X
MODEL_27_2;改良型軽空母;;;;;;;;;;X
MODEL_27_3;発展型軽空母;;;;;;;;;;X
MODEL_27_4;準現代型軽空母;;;;;;;;;;X
MODEL_27_5;現代型軽空母;;;;;;;;;;X
MODEL_12_5;超音速戦闘機;;;;;;;;;;X
MODEL_13_9;超音速迎撃機;;;;;;;;;;X
MODEL_14_4;改良型ジェット戦略爆撃機;;;;;;;;;;X
MODEL_15_6;改良型ジェット戦術爆撃機;;;;;;;;;;X
MODEL_16_4;改良型ジェット海軍爆撃機;;;;;;;;;;X
MODEL_17_4;改良型ジェット近接支援機;;;;;;;;;;X
MODEL_18_3;準現代型輸送機;;;;;;;;;;X
MODEL_18_4;現代型輸送機;;;;;;;;;;X
BRIG_MODEL_2_4;準現代型自走砲;Semi-Modern SP Artillery;;;;;;;;;X
BRIG_MODEL_2_5;現代型自走砲;Modern SP Artillery;;;;;;;;;X
BRIG_MODEL_4_3;準現代型自走ロケット砲;Semi-Modern SP Rct Artillery;;;;;;;;;X
BRIG_MODEL_4_4;現代型自走ロケット砲;Modern SP Rct Artillery;;;;;;;;;X
BRIG_MODEL_5_5;現代型対戦車砲;Modern Anti-Tank;;;;;;;;;X
BRIG_MODEL_6_5;現代型駆逐戦車;Modern Tank Destroyer;;;;;;;;;X
BRIG_MODEL_11_4;現代型対空兵器;Modern Anti-Air;;;;;;;;;X
BRIG_MODEL_15_0;基本型護衛戦闘機;Basic Escort Fighter;;;;;;;;;X
BRIG_MODEL_15_1;改良型護衛戦闘機;Improved Escort Fighter;;;;;;;;;X
BRIG_MODEL_15_2;発展型護衛戦闘機;Advanced Escort Fighter;;;;;;;;;X
BRIG_MODEL_15_3;ターボジェット護衛戦闘機;Turbojet Escort Fighter;;;;;;;;;X
BRIG_MODEL_15_4;改良型ジェット護衛戦闘機;Improved Turbojet Escort Fighter;;;;;;;;;X
BRIG_MODEL_15_5;超音速護衛戦闘機;Supersonic Escort Fighter;;;;;;;;;X
BRIG_MODEL_16_0;対潜兵装Ⅰ;;;;;;;;;;X
BRIG_MODEL_16_1;対潜兵装Ⅱ;;;;;;;;;;X
BRIG_MODEL_16_2;対潜兵装Ⅲ;;;;;;;;;;X
BRIG_MODEL_16_3;対潜兵装Ⅳ;;;;;;;;;;X
BRIG_MODEL_16_4;対潜兵装Ⅴ;;;;;;;;;;X
BRIG_MODEL_16_5;対潜兵装Ⅵ;;;;;;;;;;X
BRIG_MODEL_16_6;対潜兵装Ⅶ;;;;;;;;;;X
BRIG_MODEL_20_0;改良型船体;;;;;;;;;;X
BRIG_MODEL_17_0;後部航空甲板Ⅰ;;;;;;;;;;X
BRIG_MODEL_17_1;後部航空甲板Ⅱ;;;;;;;;;;X
BRIG_MODEL_17_2;後部航空甲板Ⅲ;;;;;;;;;;X
BRIG_MODEL_17_3;後部航空甲板Ⅳ;;;;;;;;;;X
BRIG_MODEL_17_4;後部航空甲板Ⅴ;;;;;;;;;;X
BRIG_MODEL_17_5;後部航空甲板Ⅵ;;;;;;;;;;X
BRIG_MODEL_18_0;副砲Ⅰ;;;;;;;;;;X
BRIG_MODEL_18_1;副砲Ⅱ;;;;;;;;;;X
BRIG_MODEL_18_2;副砲Ⅲ;;;;;;;;;;X
BRIG_MODEL_18_3;副砲Ⅳ;;;;;;;;;;X
BRIG_MODEL_18_4;副砲Ⅴ;;;;;;;;;;X
BRIG_MODEL_18_5;副砲Ⅵ;;;;;;;;;;X
BRIG_MODEL_18_6;副砲Ⅶ;;;;;;;;;;X
BRIG_MODEL_18_7;副砲Ⅷ;;;;;;;;;;X
BRIG_MODEL_18_8;副砲Ⅸ;;;;;;;;;;X
BRIG_MODEL_18_9;副砲Ⅹ;;;;;;;;;;X
BRIG_MODEL_19_0;射撃管制;;;;;;;;;;X
BRIG_MODEL_19_1;射撃管制;;;;;;;;;;X
BRIG_MODEL_20_1;改良型船体;;;;;;;;;;X
BRIG_MODEL_21_0;墳進砲Ⅰ;;;;;;;;;;X
BRIG_MODEL_21_1;墳進砲Ⅱ;;;;;;;;;;X
BRIG_MODEL_21_2;墳進砲Ⅲ;;;;;;;;;;X
BRIG_MODEL_21_3;墳進砲Ⅳ;;;;;;;;;;X
BRIG_MODEL_21_4;試作型ロケット砲;;;;;;;;;;X
BRIG_MODEL_21_5;ロケット砲;;;;;;;;;;X
BRIG_MODEL_21_6;試作型艦対艦ミサイル;;;;;;;;;;X
BRIG_MODEL_21_7;艦対艦ミサイル;;;;;;;;;;X
BRIG_MODEL_22_0;対空兵装Ⅰ;;;;;;;;;;X
BRIG_MODEL_22_1;対空兵装Ⅱ;;;;;;;;;;X
BRIG_MODEL_22_2;対空兵装Ⅲ;;;;;;;;;;X
BRIG_MODEL_22_3;対空兵装Ⅳ;;;;;;;;;;X
BRIG_MODEL_22_4;対空兵装Ⅴ;;;;;;;;;;X
BRIG_MODEL_22_5;対空兵装Ⅵ;;;;;;;;;;X
BRIG_MODEL_22_6;対空兵装Ⅶ;;;;;;;;;;X
BRIG_MODEL_22_7;艦対空ミサイル;;;;;;;;;;X
BRIG_MODEL_23_0;レーダーⅠ;;;;;;;;;;X
BRIG_MODEL_23_1;レーダーⅡ;;;;;;;;;;X
BRIG_MODEL_23_2;レーダーⅢ;;;;;;;;;;X
BRIG_MODEL_23_3;レーダーⅣ;;;;;;;;;;X
BRIG_MODEL_23_4;レーダーⅤ;;;;;;;;;;X
BRIG_MODEL_23_5;レーダーⅥ;;;;;;;;;;X
BRIG_MODEL_23_6;レーダーⅦ;;;;;;;;;;X
BRIG_MODEL_23_7;レーダーⅧ;;;;;;;;;;X
BRIG_MODEL_23_8;レーダーⅨ;;;;;;;;;;X
BRIG_MODEL_23_9;レーダーⅩ;;;;;;;;;;X
BRIG_MODEL_23_10;レーダーⅩⅠ;;;;;;;;;;X
BRIG_MODEL_23_11;レーダーⅩⅡ;;;;;;;;;;X
BRIG_MODEL_24_0;射撃管制装置Ⅰ;;;;;;;;;;X
BRIG_MODEL_24_1;射撃管制装置Ⅱ;;;;;;;;;;X
BRIG_MODEL_24_2;射撃管制装置Ⅲ;;;;;;;;;;X
BRIG_MODEL_24_3;射撃管制装置Ⅳ;;;;;;;;;;X
BRIG_MODEL_24_4;射撃管制装置Ⅴ;;;;;;;;;;X
BRIG_MODEL_24_5;射撃管制装置Ⅵ;;;;;;;;;;X
BRIG_MODEL_24_6;射撃管制装置Ⅶ;;;;;;;;;;X
BRIG_MODEL_24_7;射撃管制装置Ⅷ;;;;;;;;;;X
BRIG_MODEL_25_0;改良型船体Ⅰ;;;;;;;;;;X
BRIG_MODEL_25_1;改良型船体Ⅱ;;;;;;;;;;X
BRIG_MODEL_25_2;改良型船体Ⅲ;;;;;;;;;;X
BRIG_MODEL_25_3;改良型船体Ⅳ;;;;;;;;;;X
BRIG_MODEL_25_4;改良型船体Ⅴ;;;;;;;;;;X
BRIG_MODEL_25_5;改良型船体Ⅵ;;;;;;;;;;X
BRIG_MODEL_26_0;魚雷Ⅰ;;;;;;;;;;X
BRIG_MODEL_26_1;魚雷Ⅱ;;;;;;;;;;X
BRIG_MODEL_26_2;魚雷Ⅲ;;;;;;;;;;X
BRIG_MODEL_26_3;魚雷Ⅳ;;;;;;;;;;X
BRIG_MODEL_26_4;魚雷Ⅴ;;;;;;;;;;X
BRIG_MODEL_26_5;魚雷Ⅵ;;;;;;;;;;X
BRIG_MODEL_26_6;魚雷Ⅶ;;;;;;;;;;X
NAME_LIGHT_ARMOR_BRI;軽戦車旅団;Light Armored Brigade;;;;;;;;;X
SNAME_LIGHT_ARMOR_BRI;軽戦旅;L-A;;;;;;;;;X
BRIG_MODEL_25_6;改良型船体Ⅶ;;;;;;;;;;X
BRIG_MODEL_13_2;工兵 '43;;;;;;;;;;X
BRIG_MODEL_13_3;工兵 '45;;;;;;;;;;X
BRIG_MODEL_13_4;工兵 '48;;;;;;;;;;X
BRIG_MODEL_13_5;工兵 '53;;;;;;;;;;X
;;;;;;;;;;;X
;;;;;;;;;;;X
BRIG_MODEL_24_8;射撃管制装置Ⅸ;;;;;;;;;;X
BRIG_MODEL_24_9;射撃管制装置Ⅹ;;;;;;;;;;X
;;;;;;;;;;;X
BRIG_MODEL_30_0;初期型水上機;;;;;;;;;;X
NAME_FLOATPLANE;水上偵察機;;;;;;;;;;X
SNAME_FLOATPLANE;水上機;;;;;;;;;;X
LDESC_FLOATPLANE;カタパルト射出式水上機は艦隊の索敵能力を向上させるでしょう。しかし、その能力は頭打ちが近く、遠からずレーダーに取って代わられるでしょう。;;;;;;;;;;X
;;;;;;;;;;;X
MODEL_25_7;冷戦期初期型駆逐艦;;;;;;;;;;X
MODEL_25_8;冷戦期中期型駆逐艦;;;;;;;;;;X
;;;;;;;;;;;X
;;;;;;;;;;;X
