#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portugese;Russian;;Extra2;X
##################################################################################;;;;;;;;;;;X
#  Event Texts;;;;;;;;;;;X
##################################################################################;;;;;;;;;;;X
ELECTION_TITLE;選挙;Election Times;;;;;;;;;X
EVT_44_NAME;日本の降伏;Japan surrenders;;;;;;;;;X
EVT_44_DESC;圧倒的な兵力優位に物を言わせたアメリカ軍とソ連軍の総攻撃に直面し、日本国政府は勝利への希望を完全に失った。本土上陸作戦が始まれば、連合軍に多大な犠牲を強いることができるものの、それはまた一方で独立国家日本が消滅する危険もはらんでいた。日本政府は連合軍との降伏交渉に入ったが、連合軍が停戦に応じる唯一の条件として提示したのは無条件降伏であった。;Under attack by overwhelming American and Soviet forces, the Japanese government could see no prospect of victory. While an invasion of the Home Islands would no doubt cost the enemy much, it could also mean the end of Japan as an independent nation. Surrender negotiations were entered into, but there was only one offer on the table: unconditional surrender.;;;;;;;;;X
EVT_44_ACTA;勝利;Victory;;;;;;;;;X
EVT_45_NAME;日本の降伏;Japan surrenders;;;;;;;;;X
EVT_45_DESC;圧倒的な兵力優位に物を言わせたアメリカ軍とソ連軍の総攻撃に直面し、日本国政府は勝利への希望を完全に失った。本土上陸作戦が始まれば、連合軍に多大な犠牲を強いることができるものの、それはまた一方で独立国家日本が消滅する危険もはらんでいた。日本政府は連合軍との降伏交渉に入ったが、連合軍が停戦に応じる唯一の条件として提示したのは無条件降伏であった。;Under attack by overwhelming American and Soviet forces, the Japanese government could see no prospect of victory. While an invasion of the Home Islands would no doubt cost the enemy much, it could also mean the end of Japan as an independent nation. Surrender negotiations were entered into, but there was only one offer on the table: unconditional surrender.;;;;;;;;;X
EVT_45_ACTA;勝利;Victory;;;;;;;;;X
EVT_46_NAME;朝鮮の独立;Independence for Korea;;;;;;;;;X
EVT_46_DESC;数十年にわたった日本の支配が終わり、朝鮮民族はついに独立を回復し、アメリカの保護と民主主義のもとで繁栄への道が開かれるだろう。;After decades of Japanese rule, the Korean people will finally gain independence and an opportunity for prosperity under American protection and democracy.;;;;;;;;;X
EVT_46_ACTA;朝鮮を独立させよう;Let the Korean people rule themselves;;;;;;;;;X
EVT_46_ACTB;安全保障上の理由から、アメリカが占領を続ける必要がある。;The security situation demands continued American occupation;;;;;;;;;X
EVT_47_NAME;朝鮮の独立;Independence for Korea;;;;;;;;;X
EVT_47_DESC;数十年にわたった日本の支配が終わり、朝鮮民族はついに独立を回復し、ソ連の保護と共産主義のもとで繁栄への道が開かれるだろう。;After decades of Japanese rule, the Korean people will finally gain independence and an opportunity for prosperity under Soviet protection and communism.;;;;;;;;;X
EVT_47_ACTA;朝鮮を独立させよう;Let the Korean people rule themselves;;;;;;;;;X
EVT_47_ACTB;安全保障上の理由から、ソ連が占領を続ける必要がある。;The security situation demands continued Soviet occupation;;;;;;;;;X
EVT_48_NAME;朝鮮半島の分断;Korea divided;;;;;;;;;X
EVT_48_DESC;ソ連の強い影響下に置かれた北朝鮮には、北緯38度線以北を統治する北朝鮮労働党が結成された。;Considerable Soviet influence in the north led to the establishment of the One Socialist Party to govern the people north of the 38th parallel.;;;;;;;;;X
EVT_48_ACTA;これより朝鮮は2つの異なる国となる;For now there will be two Koreas;;;;;;;;;X
EVT_49_NAME;朝鮮戦争;The Korean war;;;;;;;;;X
EVT_49_DESC;朝鮮半島は不自然な形で南北に分断され、北部はソヴィエト、南部はアメリカの保護下に置かれた。南北両政府の間には政治イデオロギー的に大きな隔たりがあり、それが一触即発の対立へと発展し、最終的には戦争が勃発した。;The artificial division of Korea into North and South with widely disparate governments under respective Soviet and American protection led to a volatile situation and eventual war.;;;;;;;;;X
EVT_49_ACTA;朝鮮は統一されなければならない;Korea must be unified;;;;;;;;;X
EVT_50_NAME;ヴィシー政権の終焉;The end of the Vichy regime;;;;;;;;;X
EVT_50_DESC;連合軍のフランス進攻に対する危機感の高まりから、ドイツ軍部隊はヴィシー政権の領土に進入し、連合軍上陸に備えて防御陣地を構築し始めた。;As the Allied threat to France became overwhelming, German troops entered Vichy territory to establish defensive positions in anticipation of Allied landings.;;;;;;;;;X
EVT_50_ACTA;連合軍に足掛かりを渡してなるものか;We cannot allow the Allies a foothold;;;;;;;;;X
EVT_50_ACTB;ヴィシーの守りはヴィシーに任せよう;Vichy will defend itself;;;;;;;;;X
EVT_51_NAME;戦時体制への移行;Gearing up for War;;;;;;;;;X
EVT_51_DESC;ドイツ軍の度重なる敵対的行動を鑑み、我が国は新たな世界大戦に向けて工業力を総動員する体勢を整えなければならない。;The belligerent actions of Germany force us to prepare our industries for another Great War.;;;;;;;;;X
EVT_56_NAME;戦時体制への移行;Gearing up for War;;;;;;;;;X
EVT_56_DESC;世界中が戦いの炎に包まれていくなか、アメリカも次第に戦時体制を整え始める。軍の兵力拡大のためにも、武器貸与法により同盟国に供与される膨大な量の兵器や物資の生産のためにも、産業基盤を拡大する必要がある。;As war engulfed the world, the United States increasingly geared up for war.  The expansion of the US armed forces as well as the enormous requirements of the Lend-Lease Act would all require massive expansion of the US industry base.;;;;;;;;;X
EVT_56_ACTA;戦争の準備をしよう;Prepare for War;;;;;;;;;X
EVT_56_ACTB;こうした方策は不要だ;These measures are not needed;;;;;;;;;X
EVT_57_NAME;戦時体制への移行;Gearing up for War;;;;;;;;;X
EVT_57_DESC;世界中が戦いの炎に包まれていくなか、アメリカも次第に戦時体制を整え始める。軍の兵力拡大のためにも、武器貸与法により同盟国に供与される膨大な量の兵器や物資の生産のためにも、産業基盤を拡大する必要がある。;As war engulfed the world, the United States increasingly geared up for war.  The expansion of the US armed forces as well as the enormous requirements of the Lend-Lease Act would all require massive expansion of the US industry base.;;;;;;;;;X
EVT_57_ACTA;戦争の準備をしよう;Prepare for War;;;;;;;;;X
EVT_57_ACTB;こうした方策は不要だ;These measures are not needed;;;;;;;;;X
EVT_58_NAME;戦時体制への移行;Gearing up for War;;;;;;;;;X
EVT_58_DESC;世界中が戦いの炎に包まれていくなか、アメリカも次第に戦時体制を整え始める。軍の兵力拡大のためにも、武器貸与法により同盟国に供与される膨大な量の兵器や物資の生産のためにも、産業基盤を拡大する必要がある。;As war engulfed the world, the United States increasingly geared up for war.  The expansion of the US armed forces as well as the enormous requirements of the Lend-Lease Act would all require massive expansion of the US industry base.;;;;;;;;;X
EVT_58_ACTA;戦争の準備をしよう;Prepare for war;;;;;;;;;X
EVT_58_ACTB;こうした方策は不要だ;These measures are not needed;;;;;;;;;X
EVT_59_NAME;寝返る;Switching sides;;;;;;;;;X
EVT_59_DESC;ソ連軍がヨーロッパに攻め込み始め、ドイツ国防軍（ヴェアマハト）が勝利を目指す戦いから自らの存続をかけた防戦に転じた。そうした状況の中、ドイツの同盟国はなんとか独立国として生き残るための新たな外交的枠組みを模索し始めた。そして今、ソヴィエト政府との交渉をするにあたり、我が国は大きな岐路に立たされている。枢軸同盟に留まるのか、あるいは共産陣営に寝返るのか。;As the Soviet army advanced into Europe and the Wehrmacht increasingly fought for survival rather than victory Germany s allies sought new arrangements to guarantee their survival as somewhat independent states. Negotiations with the Soviet government are now at the stage where a decision must be taken - stay with the Axis or switch to the Comintern?;;;;;;;;;X
EVT_59_ACTA;ドイツを見限り、ソ連とともに戦う;Abandon Germany and fight with the Soviets;;;;;;;;;X
EVT_59_ACTB;枢軸同盟に留まる;Remain in the Axis;;;;;;;;;X
EVT_60_NAME;寝返る;Switching sides;;;;;;;;;X
EVT_60_DESC;ソ連軍がヨーロッパに攻め込み始め、ドイツ国防軍（ヴェアマハト）が勝利を目指す戦いから自らの存続をかけた防戦に転じた。そうした状況の中、ドイツの同盟国はなんとか独立国として生き残るための新たな外交的枠組みを模索し始めた。そして今、ソヴィエト政府との交渉をするにあたり、我が国は大きな岐路に立たされている。枢軸同盟に留まるのか、あるいは共産陣営に寝返るのか。;As the Soviet army advanced into Europe and the Wehrmacht increasingly fought for survival rather than victory Germany s allies sought new arrangements to guarantee their survival as somewhat independent states. Negotiations with the Soviet government are now at the stage where a decision must be taken - stay with the Axis or switch to the Comintern?;;;;;;;;;X
EVT_60_ACTA;ドイツを見限り、ソ連とともに戦う;Abandon Germany and fight with the Soviets;;;;;;;;;X
EVT_60_ACTB;枢軸同盟に留まる;Remain in the Axis;;;;;;;;;X
EVT_61_NAME;寝返る;Switching sides;;;;;;;;;X
EVT_61_DESC;ソ連軍がヨーロッパに攻め込み始め、ドイツ国防軍（ヴェアマハト）が勝利を目指す戦いから自らの存続をかけた防戦に転じた。そうした状況の中、ドイツの同盟国はなんとか独立国として生き残るための新たな外交的枠組みを模索し始めた。そして今、ソヴィエト政府との交渉をするにあたり、我が国は大きな岐路に立たされている。枢軸同盟に留まるのか、あるいは共産陣営に寝返るのか。;As the Soviet army advanced into Europe and the Wehrmacht increasingly fought for survival rather than victory Germany s allies sought new arrangements to guarantee their survival as somewhat independent states. Negotiations with the Soviet government are now at the stage where a decision must be taken - stay with the Axis or switch to the Comintern?;;;;;;;;;X
EVT_61_ACTA;ドイツを見限り、ソ連とともに戦う;Abandon Germany and fight with the Soviets;;;;;;;;;X
EVT_61_ACTB;枢軸同盟に留まる;Remain in the Axis;;;;;;;;;X
EVT_62_NAME;新たな同盟国 ― ハンガリー;New allies - Hungary;;;;;;;;;X
EVT_62_DESC;枢軸陣営の二等国であるハンガリーは最後の戦いを前に、ドイツを見限って共産側に寝返ろうと、我々に1つの提案をしてきた。それはハンガリーが我々の陣営に加わって戦い、我々の政治的影響力を大幅に認める代わりに、両国の戦闘行為の停止と独立国家としてのハンガリーの存続を認めるというものであった。;The Axis minor state Hungary is seeking to abandon Germany and join the Comintern for the final battle. They offer to fight under our banner and allow us considerable influence in the government, in return for a cessation of hostilities and their continued existence as an independent nation.;;;;;;;;;X
EVT_62_ACTA;この協定を受諾し、衛星国とする;Accept this agreement and make them a satellite state;;;;;;;;;X
EVT_62_ACTB;ファシストの傀儡政権など叩き潰してくれる;Destroy the fascist puppets;;;;;;;;;X
EVT_63_NAME;新たな同盟国 ― ルーマニア;New allies - Romania;;;;;;;;;X
EVT_63_DESC;枢軸陣営の二等国であるルーマニアは最後の戦いを前に、ドイツを見限って共産側に寝返ろうと、我々に1つの提案をしてきた。それはルーマニアが我々の陣営に加わって戦い、我が国の政治的影響力を大幅に認める代わりに、両国の戦闘行為の停止と独立国家としてのルーマニアの存続を認めるというものであった。;The Axis minor state Romania is seeking to abandon Germany and join the Comintern for the final battle. They offer to fight under our banner and allow us considerable influence in the government, in return for a cessation of hostilities and their continued existence as an independent nation.;;;;;;;;;X
EVT_63_ACTA;この協定を受諾し、衛星国とする;Accept this agreement and make them a satellite state;;;;;;;;;X
EVT_63_ACTB;ファシストの傀儡政権など叩き潰してくれる;Destroy the fascist puppets;;;;;;;;;X
EVT_64_NAME;新たな同盟国 ― フィンランド;New allies - Finland;;;;;;;;;X
EVT_64_DESC;枢軸陣営の二等国であるフィンランドは最後の戦いを前に、ドイツを見限って共産側に寝返ろうと、我々に1つの提案をしてきた。それはフィンランドが我々の陣営に加わって戦い、我が国の政治的影響力を大幅に認める代わりに、両国の戦闘行為の停止と独立国家としてのフィンランドの存続を認めるというものであった。;The Axis minor state Finland is seeking to abandon Germany and join the Comintern for the final battle. They offer to fight under our banner and allow us considerable influence in the government, in return for a cessation of hostilities and their continued existence as an independent nation.;;;;;;;;;X
EVT_64_ACTA;この協定を受諾し、衛星国とする;Accept this agreement and make them a satellite state;;;;;;;;;X
EVT_64_ACTB;ファシストの傀儡政権など叩き潰してくれる;Destroy the fascist puppets;;;;;;;;;X
EVT_65_NAME;チャーチルの首相就任;Churchill becomes Prime Minister;;;;;;;;;X
EVT_65_DESC;チェンバレン首相が辞任した。懐柔政策が失敗に終わり、それによって引き起こされた戦争でも国家運営の舵取りができず、ノルウェー戦役で敗北したことの責任を取ったのだ。チェンバレンの後、首相には海軍大臣のウィンストン・チャーチルが就任し、国防大臣も兼務した。;The resignation of Chamberlain came after criticism over appeasement, the lack of a co-ordinated prosecution of the war and failures in the Norwegian campaign.  The First Lord of the Admiralty, Winston Churchill, took the office of Prime Minister and also appointed himself to the new role of Minister of Defence.;;;;;;;;;X
EVT_65_ACTA;チャーチルを首相に任命する;Appoint Churchill;;;;;;;;;X
EVT_65_ACTB;首相の交代は必要ない;No change is needed;;;;;;;;;X
EVT_66_NAME;イギリスの降伏;British surrender;;;;;;;;;X
EVT_66_DESC;敵にイギリス諸島を押さえられ、ソ連もアメリカも枢軸軍との戦いに加わっていない現状では、停戦を求める以外にイギリスに残された道はない。;With the British Isles firmly under enemy control and with neither the Soviet Union nor the United States in the war against the Axis the British were forced to seek a negotiated peace.;;;;;;;;;X
EVT_66_ACTA;無条件降伏;Unconditional surrender;;;;;;;;;X
EVT_66_ACTB;まだ希望は残っている;There is still hope;;;;;;;;;X
EVT_67_NAME;アメリカの降伏;US Surrender;;;;;;;;;X
EVT_67_DESC;アメリカ大陸の大半を敵に占領され、イギリスもソ連も枢軸軍との戦いに加わっていない現状では、勝てる希望など無きに等しい。まだすべてを失っていないアメリカ首脳部は停戦を求めることにした。;With the majority of the American continent under enemy control and with neither the British nor the Soviets in the war against the Axis there was little hope left.  The remaining American leadership sought a negotiated peace.;;;;;;;;;X
EVT_67_ACTA;無条件降伏;Unconditional surrender;;;;;;;;;X
EVT_67_ACTB;まだ希望は残っている;There is still hope;;;;;;;;;X
EVT_68_NAME;アメリカの降伏;US Surrender;;;;;;;;;X
EVT_68_DESC;アメリカ大陸の大半を敵に占領され、イギリスもソ連も枢軸軍との戦いに加わっていない現状では、勝てる希望など無きに等しい。まだすべてを失っていないアメリカ首脳部は停戦を求めることにした。;With the majority of the American continent under enemy control and with neither the British nor the Soviets in the war against the Axis there was little hope left.  The remaining American leadership sought a negotiated peace.;;;;;;;;;X
EVT_68_ACTA;無条件降伏;Unconditional surrender;;;;;;;;;X
EVT_68_ACTB;まだ希望は残っている;There is still hope;;;;;;;;;X
EVT_69_NAME;冷戦から全面戦争へ;Cold War gets hot;;;;;;;;;X
EVT_69_DESC;世界は枢軸陣営を打倒した後、2つの勢力圏に分かれ、それぞれが大軍事同盟を構築した。勢力圏が脅かされた場合にはいつでも攻撃できるようお互いに臨戦態勢を整えていた。ソ連軍が西ヨーロッパ、中東、韓国、日本のいずれか1つの地域にでも侵攻すれば、西側との全面戦争に発展するだろう。;With the Axis defeated the world was split into spheres of interest, with two major alliances both armed to the teeth and ready to take action if their position was threatened.  Soviet incursions into Western Europe, the Middle East, South Korea or Japan could all spark confrontation.;;;;;;;;;X
EVT_69_ACTA;第三次世界大戦;World War III;;;;;;;;;X
EVT_69_ACTB;引き下がろう;Back down;;;;;;;;;X
EVT_70_NAME;アメリカの降伏;US Surrender;;;;;;;;;X
EVT_70_DESC;世界は枢軸陣営を打倒した後、2つの勢力圏に分かれ、それぞれが大軍事同盟を構築した。勢力圏が脅かされた場合にはいつでも攻撃できるようお互いに臨戦態勢を整えていた。連合軍が東ヨーロッパ、中東、北朝鮮、フィンランドのいずれか1つの地域にでも軍事介入すれば、東側との全面戦争に発展するだろう。;With the Axis defeated the world was split into spheres of interest, with two major alliances both armed to the teeth and ready to take action if their position was threatened.  Allied intervention in Eastern Europe, the Middle East, North Korea or Finland could all spark confrontation.;;;;;;;;;X
EVT_70_ACTA;第三次世界大戦;World War III;;;;;;;;;X
EVT_70_ACTB;引き下がろう;Back down;;;;;;;;;X
EVT_71_NAME;防共協定;Anti-Comintern Pact;;;;;;;;;X
EVT_71_DESC;コミンテルン（共産主義インターナショナル）の影響により社会が混乱することを、世界の指導者の多くが危惧していた。1937年、ドイツは共産主義勢力の影響を封じ込めるべく、5年間にわたりイタリアや日本と情報を共有し、相互支援を行う協定を結んだ。;The destabilising influence from the Comintern was a constant worry for many world leaders.  In 1937, Germany sough agreements with Italy and Japan for a five-year period to share information and assist each other in containing Communist influence.;;;;;;;;;X
EVT_71_ACTA;イタリアおよび日本と協定を結ぶ;Seek agreement with Italy and Japan;;;;;;;;;X
EVT_71_ACTB;イタリアのみと協定と結ぶ;Seek agreement only with Italy;;;;;;;;;X
EVT_71_ACTC;日本のみと協定を結ぶ;Seek agreement only with Japan;;;;;;;;;X
EVT_71_ACTD;協定は必要ない;No Pact is needed;;;;;;;;;X
EVT_72_NAME;防共協定;Anti-Comintern Pact;;;;;;;;;X
EVT_72_DESC;ドイツが共産主義勢力の影響を封じ込めるべく、今後5年間にわたりお互いに情報を共有し、相互支援を行う協定を提案してきた。;Germany has proposed a five-year agreement to share information and mutually assist each other with containing Communist influence.;;;;;;;;;X
EVT_72_ACTA;協定に調印する;Sign the Pact;;;;;;;;;X
EVT_72_ACTB;この協定は必要ない;This Pact is not needed;;;;;;;;;X
EVT_73_NAME;防共協定;Anti-Comintern Pact;;;;;;;;;X
EVT_73_DESC;ドイツが共産主義勢力の影響を封じ込めるべく、今後5年間にわたりお互いに情報を共有し、相互支援を行う協定を提案してきた。;Germany has proposed a five-year agreement to share information and mutually assist each other with containing Communist influence.;;;;;;;;;X
EVT_73_ACTA;協定に調印する;Sign the Pact;;;;;;;;;X
EVT_73_ACTB;この協定は必要ない;This Pact is not needed;;;;;;;;;X
EVT_74_NAME;三国同盟;Tripartite Pact;;;;;;;;;X
EVT_74_DESC;パリがドイツの手に落ちた今、世界には新たな秩序が生まれようとしている。三国同盟は、世界をドイツ、イタリア、日本の3つの勢力圏に分割するものである。;With Paris in German hands a new world order was emerging.  The Tripartite Pact divided the world into German, Italian and Japanese spheres of influence.;;;;;;;;;X
EVT_74_ACTA;イタリアおよび日本と協定を結ぶ;Seek agreement with Italy and Japan;;;;;;;;;X
EVT_74_ACTB;日本のみと協定を結ぶ;Seek agreement only with Japan;;;;;;;;;X
EVT_74_ACTC;イタリアのみと協定と結ぶ;Seek agreement only with Italy;;;;;;;;;X
EVT_74_ACTD;協定は必要ない;No Pact is needed;;;;;;;;;X
EVT_75_NAME;三国同盟;Tripartite Pact;;;;;;;;;X
EVT_75_DESC;パリがドイツの手に落ちた今、世界には新たな秩序が生まれようとしている。三国同盟は、世界をドイツ、イタリア、日本の3つの勢力圏に分割するものである。;With Paris in German hands a new world order was emerging.  The Tripartite Pact divided the world into German, Italian and Japanese spheres of influence.;;;;;;;;;X
EVT_75_ACTA;協定に調印する;Sign the Pact;;;;;;;;;X
EVT_75_ACTB;この協定は必要ない;This Pact is not needed;;;;;;;;;X
EVT_76_NAME;三国同盟;Tripartite Pact;;;;;;;;;X
EVT_76_DESC;パリがドイツの手に落ちた今、世界には新たな秩序が生まれようとしている。三国同盟は、世界をドイツ、イタリア、日本の3つの勢力圏に分割するものである。;With Paris in German hands a new world order was emerging.  The Tripartite Pact divided the world into German, Italian and Japanese spheres of influence.;;;;;;;;;X
EVT_76_ACTA;協定に調印する;Sign the Pact;;;;;;;;;X
EVT_76_ACTB;この協定は必要ない;This Pact is not needed;;;;;;;;;X
EVT_77_NAME;ワルシャワ蜂起;Warsaw Uprising;;;;;;;;;X
EVT_77_DESC;赤軍が反攻を開始し、ドイツ国防軍（ヴェアマハト）をロシアから駆逐すると、ポーランドのレジスタンスも自由を求めて、ワルシャワ駐留のドイツ軍部隊を相手に武装蜂起するという大博打にでた。もしも西側の連合軍とソ連軍からの支援を受けられれば、ドイツ軍を混乱させ、ワルシャワを解放し、ポーランドは再び自由を取り戻したであろう。しかし史実では外部からの支援はまったく得られず、ポーランドのレジスタンスによる武装蜂起は失敗に終わった。;As the Red Army threw the Wehrmacht out of Russia the Polish resistance made a daring bid for freedom and rose up in arms against the German army in Warsaw.  With support from both the Western Allies and the Soviets, this gamble could disrupt German army operations, liberate Warsaw and create a free Poland.  Historically such support did not materialise and the Poles fought a doomed battle.;;;;;;;;;X
EVT_77_ACTA;自由のために戦う;Fight for freedom;;;;;;;;;X
EVT_77_ACTB;戦う必要はない;This is not needed;;;;;;;;;X
EVT_78_NAME;ワルシャワ蜂起;Warsaw Uprising;;;;;;;;;X
EVT_78_DESC;赤軍が反攻を開始し、ドイツ国防軍（ヴェアマハト）をロシアから駆逐すると、ポーランドのレジスタンスも自由を求めて、ワルシャワ駐留のドイツ軍部隊を相手に武装蜂起するという大博打にでた。もしも西側の連合軍とソ連軍からの支援を受けられれば、ドイツ軍を混乱させ、ワルシャワを解放し、ポーランドは再び自由を取り戻したであろう。しかし史実では外部からの支援はまったく得られず、ポーランドのレジスタンスによる武装蜂起は失敗に終わった。;As the Red Army threw the Wehrmacht out of Russia the Polish resistance made a daring bid for freedom and rose up in arms against the German army in Warsaw.  With support from both the Western Allies and the Soviets, this gamble could disrupt German army operations, liberate Warsaw and create a free Poland.  Historically such support did not materialise and the Poles fought a doomed battle.;;;;;;;;;X
EVT_78_ACTA;ポーランド人に任せておけばいい;The Poles are on their own;;;;;;;;;X
EVT_78_ACTB;蜂起を支援する;Provide support to the uprising;;;;;;;;;X
EVT_79_NAME;ワルシャワ蜂起;Warsaw Uprising;;;;;;;;;X
EVT_79_DESC;赤軍が反攻を開始し、ドイツ国防軍（ヴェアマハト）をロシアから駆逐すると、ポーランドのレジスタンスも自由を求めて、ワルシャワ駐留のドイツ軍部隊を相手に武装蜂起するという大博打にでた。もしも西側の連合軍とソ連軍からの支援を受けられれば、ドイツ軍を混乱させ、ワルシャワを解放し、ポーランドは再び自由を取り戻したであろう。しかし史実では外部からの支援はまったく得られず、ポーランドのレジスタンスによる武装蜂起は失敗に終わった。;As the Red Army threw the Wehrmacht out of Russia the Polish resistance made a daring bid for freedom and rose up in arms against the German army in Warsaw.  With support from both the Western Allies and the Soviets, this gamble could disrupt German army operations, liberate Warsaw and create a free Poland.  Historically such support did not materialise and the Poles fought a doomed battle.;;;;;;;;;X
EVT_79_ACTA;ポーランド人に任せておけばいい;The Poles are on their own;;;;;;;;;X
EVT_79_ACTB;蜂起を支援する;Provide support to the uprising;;;;;;;;;X
EVT_80_NAME;パネイ号事件;Panay Incident;;;;;;;;;X
EVT_80_DESC;大日本帝国軍が南京に進攻すると、欧米人は一目散に逃げ出した。中支那方面軍の司令部では、司令官朝香宮鳩彦王の参謀の1人が、今こそ欧米への姿勢を正す時だと、1つの決断を下す。欧米人が支那にいられるのは、我ら日本がそれを耐え忍んでいるからだと思い知らせてやるというのだ。20機以上の日本軍の航空機が、南京付近で揚子江を航行していたアメリカ海軍の砲艦“パネイ”を攻撃、撃沈した。さらに近くにいたアメリカ海軍給油艦も炎上し、沈没した。帝国海軍の砲艦が沈没するアメリカ海軍艦に近づくと、何回も機銃掃射を繰り返した。日本の外務省はこの事件の報告を聞き、愕然とした。;As Imperial forces advanced on Nanjing, Westerners flee the city like rats.  At Central China Army HQ, a member of Prince Yasuhiko Asaka's staff determines that the time has come for a demarche against the West.  Japan will show them that they are in China only with our sufferance. Over two dozen aircraft attack and sink the USS Panay, an American gunboat on the Yangtze near Nanjing.  The US oil tankers nearby are also set ablaze and sunk.  An Imperial Army gunboat approaches the sinking American naval vessel and rakes it repeatedly with machinegun fire.  The Foreign Office in Tokyo is aghast when they hear the news.;;;;;;;;;X
EVT_80_ACTA;アメリカに賠償金を払わなければならない;Compensation must be paid to the Americans;;;;;;;;;X
EVT_80_ACTB;奴らに日本軍の恐ろしさを教えてやるのだ;Let them know fear of Japanese strength of arms;;;;;;;;;X
EVT_81_NAME;パネイ号事件;Panay Incident;;;;;;;;;X
EVT_81_DESC;揚子江を警戒中のアメリカ海軍砲艦“パネイ”が日本軍爆撃機の攻撃を受けた。3人のアメリカ軍水兵が死亡、48人が重軽傷を負った。日本の当局は、責任はすべて日本にあり総額$2,214,007.36ドルの賠償金を支払う用意があると伝えてきたが、今回の攻撃は故意によるものではないと主張している。;The USS Panay on Yangtze Patrol was attacked and sunk by Japanese bombers. Three men were killed and forty-eight injured. The Japanese authorities extended an offer of indemnity payment amounting to the sum of $2,214,007.36, taking full responsibility but maintaining that the attack was unintentional.;;;;;;;;;X
EVT_81_ACTA;賠償金で和解する;Accept the compensation;;;;;;;;;X
EVT_82_NAME;Z（ゼット）作戦;Operation Zet - Assistance to China;;;;;;;;;X
EVT_82_DESC;日本軍が中国北部へ進攻を開始すると、中国とソヴィエト連邦との間で緊急交渉が行われた。交渉の結果、ソ連から中国に200機以上の航空機と76mm対空砲、T-26戦車、そして数千トンに及ぶ武器弾薬を供与する計画で両国は合意に達した。その計画には極秘事項として、戦闘訓練を受けたソ連軍のパイロット団を派遣することも盛り込まれていた。この任務はZ（ゼット）作戦と呼ばれた。この時、両国は不可侵条約も締結した。;As Japanese forces advanced into northern China, hurried negotiations between China and the USSR took place. Plans were made for the provision of over 200 aircraft, 76mm AA guns, T-26 tanks and thousands of tons of equipment and supplies. Also included, in great secrecy, was the sending of a force of volunteer combat-trained pilots. This mission was dubbed Operation Zet. A treaty of non-aggression was also signed between the two countries.;;;;;;;;;X
EVT_82_ACTA;中国を支援する;Send aid to China;;;;;;;;;X
EVT_82_ACTB;中国は自力で抵抗すべきだ;China must stand alone;;;;;;;;;X
EVT_83_NAME;Z（ゼット）作戦 ― ソ連の支援;Operation Zet - Soviet assistance;;;;;;;;;X
EVT_83_DESC;日本軍が中国北部へ進攻を開始すると、中国とソヴィエト連邦との間で緊急交渉が行われた。交渉の結果、ソ連から中国に200機以上の航空機と76mm対空砲、T-26戦車、そして数千トンに及ぶ武器弾薬を供与する計画で両国は合意に達した。その計画には極秘事項として、戦闘訓練を受けたソ連軍のパイロット団を派遣することも盛り込まれていた。この任務はZ（ゼット）作戦と呼ばれた。この時、両国は不可侵条約も締結した。;As Japanese forces advanced into northern China, hurried negotiations between China and the USSR took place. Plans were made for the provision of over 200 aircraft, 76mm AA guns, T-26 tanks and thousands of tons of equipment and supplies. Also included, in great secrecy, was the sending of a force of volunteer combat-trained pilots. This mission was dubbed Operation Zet. A treaty of non-aggression was also signed between the two countries.;;;;;;;;;X
EVT_83_ACTA;これで我々の兵力は大幅に増強されるだろう;This will strengthen us greatly;;;;;;;;;X
EVT_83_ACTB;この支援は不要だ;We do not need this help;;;;;;;;;X
EVT_84_NAME;ピットマン法 ― 中国支援;Pitman Act - Assistance to China;;;;;;;;;X
EVT_84_DESC;ピットマン法の成立により、中国の銀をアメリカの金に交換することが認められ、中国の兵器および軍事物資購入力が大きく増加した。;The Pitman act allowed the exchange of Chinese silver for US gold, providing a much needed boost for China's ability to purchase military equipment and supplies.;;;;;;;;;X
EVT_84_ACTA;本法案を可決する;Pass the act;;;;;;;;;X
EVT_84_ACTB;この法案を否決する;Do not pass the act;;;;;;;;;X
EVT_85_NAME;ピットマン法 ― アメリカの中国支援;Pitman Act - US assistance;;;;;;;;;X
EVT_85_DESC;アメリカ議会がピットマン法を可決し、中国の銀をアメリカの金に交換できるようにした。これにより我々は、信用力を誇るアメリカの通貨を使い、喉から手が出るほど必要な軍事物資の購入ができるようになるのだ。;The U.S Congress has passed the Pitman Act, preparing for the exchange of Chinese silver for US gold and thus providing us with valuable currency that we can use to purchase badly needed military supplies.;;;;;;;;;X
EVT_85_ACTA;これで我々の兵力は大幅に増強されるだろう;This will strengthen us greatly;;;;;;;;;X
EVT_85_ACTB;この支援は不要だ;We do not need this help;;;;;;;;;X
EVT_86_NAME;工場を内陸に疎開させる;Transfer of industry to the interior;;;;;;;;;X
